TRIP
DATE 2024-07-18
DECLINATION 0.0
DATA
-1.410	-2.814	-2.112	-2.379
-1.410	-2.814	-0.919	-2.907
-1.410	-2.814	-1.395	-2.607
-1.410	-2.814	-0.757	-3.155
-1.410	-2.814	-1.513	-5.772
-1.513	-5.772	-1.438	-5.923
-1.513	-5.772	-1.882	-5.647
-1.513	-5.772	-0.889	-5.790
-1.513	-5.772	-1.580	-5.915
-1.513	-5.772	-1.993	-5.873
-1.513	-5.772	-1.626	-10.304
-1.626	-10.304	-1.641	-10.283
-1.626	-10.304	-0.768	-10.327
-1.626	-10.304	-1.369	-10.311
-1.626	-10.304	-1.495	-10.154
-1.626	-10.304	-1.641	-9.959
-1.626	-10.304	-1.624	-14.343
-1.624	-14.343	-2.201	-14.548
-1.624	-14.343	-2.435	-13.279
-1.624	-14.343	-2.042	-13.261
-1.624	-14.343	-1.793	-14.001
-1.624	-14.343	-1.780	-14.273
-1.624	-14.343	-3.414	-13.961
-3.414	-13.961	-4.894	-15.266
-4.894	-15.266	-4.815	-15.788
-4.894	-15.266	-4.541	-16.279
-4.894	-15.266	-4.811	-16.331
-4.894	-15.266	-4.564	-15.513
-4.894	-15.266	-5.310	-14.957
-4.894	-15.266	-6.048	-15.156
-4.894	-15.266	-6.213	-15.968
-4.894	-15.266	-4.277	-14.426
-4.894	-15.266	-4.900	-15.087
-4.894	-15.266	-5.509	-15.111
-4.894	-15.266	-4.618	-15.409
-4.894	-15.266	-5.372	-17.246
-5.372	-17.246	-4.964	-17.421
-5.372	-17.246	-4.804	-17.213
-5.372	-17.246	-2.112	-14.989
-5.372	-17.246	-5.641	-17.342
-5.372	-17.246	-5.997	-16.898
-5.372	-17.246	-6.081	-17.342
-5.372	-17.246	-5.803	-17.033
-5.372	-17.246	-5.629	-16.971
-5.372	-17.246	-5.711	-18.722
-5.372	-17.246	-4.971	-17.680
-5.372	-17.246	-5.438	-21.529
-5.438	-21.529	-5.202	-22.232
-5.438	-21.529	-4.901	-21.269
-5.438	-21.529	-5.226	-21.563
-5.438	-21.529	-5.020	-21.634
-5.438	-21.529	-5.246	-21.561
